Date,Adj Close,Close,High,Low,Open,Volume,Date
2016-12-27,198.19110107421875,226.27000427246094,226.72999572753906,226.0,226.02000427246094,42672500,2016-12-27
2016-12-28,196.5531005859375,224.39999389648438,226.58999633789062,224.27000427246094,226.57000732421875,64095000,2016-12-28
2016-12-29,196.50930786132812,224.35000610351562,224.88999938964844,223.83999633789062,224.47999572753906,48696100,2016-12-29
2016-12-30,195.79107666015625,223.52999877929688,224.8300018310547,222.72999572753906,224.72999572753906,108998300,2016-12-30
2017-01-03,197.2888641357422,225.24000549316406,225.8300018310547,223.8800048828125,225.0399932861328,91366500,2017-01-03
2017-01-04,198.46253967285156,226.5800018310547,226.75,225.61000061035156,225.6199951171875,78744400,2017-01-04
2017-01-05,198.30494689941406,226.39999389648438,226.5800018310547,225.47999572753906,226.27000427246094,78379000,2017-01-05
2017-01-06,199.01441955566406,227.2100067138672,227.75,225.89999389648438,226.52999877929688,71559900,2017-01-06
2017-01-09,198.35748291015625,226.4600067138672,227.07000732421875,226.4199981689453,226.91000366210938,46939700,2017-01-09
2017-01-10,198.35748291015625,226.4600067138672,227.4499969482422,226.00999450683594,226.47999572753906,63771900,2017-01-10
2017-01-11,198.91802978515625,227.10000610351562,227.10000610351562,225.58999633789062,226.36000061035156,74650000,2017-01-11
2017-01-12,198.4187774658203,226.52999877929688,226.75,224.9600067138672,226.5,72113200,2017-01-12
2017-01-13,198.8742218017578,227.0500030517578,227.39999389648438,226.69000244140625,226.72999572753906,62717900,2017-01-13
2017-01-17,198.1735076904297,226.25,226.77999877929688,225.8000030517578,226.30999755859375,61240800,2017-01-17
2017-01-18,198.6114501953125,226.75,226.8000030517578,225.89999389648438,226.5399932861328,54793300,2017-01-18
2017-01-19,197.87570190429688,225.91000366210938,227.0,225.41000366210938,226.83999633789062,66608800,2017-01-19
2017-01-20,198.6027069091797,226.74000549316406,227.30999755859375,225.97000122070312,226.6999969482422,129168600,2017-01-20
2017-01-23,198.08590698242188,226.14999389648438,226.80999755859375,225.27000427246094,226.74000549316406,75061600,2017-01-23
2017-01-24,199.35598754882812,227.60000610351562,228.0800018310547,226.27000427246094,226.39999389648438,95555300,2017-01-24
2017-01-25,201.08152770996094,229.57000732421875,229.57000732421875,228.50999450683594,228.6999969482422,84437700,2017-01-25
2017-01-26,200.87130737304688,229.3300018310547,229.7100067138672,229.00999450683594,229.39999389648438,59970700,2017-01-26
2017-01-27,200.55601501464844,228.97000122070312,229.58999633789062,228.75999450683594,229.4199981689453,59711100,2017-01-27
2017-01-30,199.31219482421875,227.5500030517578,228.1999969482422,226.41000366210938,228.1699981689453,79737300,2017-01-30
2017-01-31,199.29470825195312,227.52999877929688,227.60000610351562,226.32000732421875,226.97999572753906,75880800,2017-01-31
2017-02-01,199.37350463867188,227.6199951171875,228.58999633789062,226.94000244140625,227.52999877929688,79117700,2017-02-01
2017-02-02,199.50489807128906,227.77000427246094,228.10000610351562,226.82000732421875,227.6199951171875,69657600,2017-02-02
2017-02-03,200.88006591796875,229.33999633789062,229.5500030517578,228.4600067138672,228.82000732421875,80563200,2017-02-03
2017-02-06,200.5209197998047,228.92999267578125,229.3300018310547,228.5399932861328,228.8699951171875,57790100,2017-02-06
2017-02-07,200.5297088623047,228.94000244140625,229.66000366210938,228.72000122070312,229.3800048828125,57931200,2017-02-07
2017-02-08,200.79246520996094,229.24000549316406,229.38999938964844,228.30999755859375,228.94000244140625,51566200,2017-02-08
2017-02-09,201.98374938964844,230.60000610351562,230.9499969482422,229.24000549316406,229.24000549316406,65955200,2017-02-09
2017-02-10,202.78079223632812,231.50999450683594,231.77000427246094,230.6199951171875,231.0,66015900,2017-02-10
2017-02-13,203.8843994140625,232.77000427246094,233.07000732421875,232.0500030517578,232.0800018310547,55182100,2017-02-13
2017-02-14,204.69900512695312,233.6999969482422,233.7100067138672,232.16000366210938,232.55999755859375,71109000,2017-02-14
2017-02-15,205.76760864257812,234.9199981689453,235.13999938964844,233.38999938964844,233.4499969482422,86785800,2017-02-15
2017-02-16,205.5924530029297,234.72000122070312,235.16000366210938,233.85000610351562,234.9499969482422,84722400,2017-02-16
2017-02-17,205.91648864746094,235.08999633789062,235.08999633789062,233.92999267578125,233.9499969482422,77204100,2017-02-17
2017-02-21,207.14280700683594,236.49000549316406,236.69000244140625,235.50999450683594,235.52000427246094,88946100,2017-02-21
2017-02-22,206.95887756347656,236.27999877929688,236.5399932861328,235.8300018310547,236.02000427246094,62115200,2017-02-22
2017-02-23,207.0989990234375,236.44000244140625,236.89999389648438,235.55999755859375,236.8800048828125,74615900,2017-02-23
2017-02-24,207.36175537109375,236.74000549316406,236.7899932861328,235.41000366210938,235.4600067138672,82381600,2017-02-24
2017-02-27,207.68580627441406,237.11000061035156,237.30999755859375,236.35000610351562,236.63999938964844,56515400,2017-02-27
2017-02-28,207.12527465820312,236.47000122070312,236.9499969482422,236.02000427246094,236.6699981689453,96961900,2017-02-28
2017-03-01,210.02450561523438,239.77999877929688,240.32000732421875,238.3699951171875,238.38999938964844,149158200,2017-03-01
2017-03-02,208.701904296875,238.27000427246094,239.57000732421875,238.2100067138672,239.55999755859375,70246000,2017-03-02
2017-03-03,208.8333282470703,238.4199981689453,238.61000061035156,237.72999572753906,238.1699981689453,81974300,2017-03-03
2017-03-06,208.21139526367188,237.7100067138672,238.1199951171875,237.00999450683594,237.5,55391500,2017-03-06
2017-03-07,207.58946228027344,237.0,237.77000427246094,236.75999450683594,237.36000061035156,65103700,2017-03-07
2017-03-08,207.20413208007812,236.55999755859375,237.63999938964844,236.39999389648438,237.33999633789062,78168800,2017-03-08
2017-03-09,207.4668426513672,236.86000061035156,237.24000549316406,235.74000549316406,236.6999969482422,90683900,2017-03-09
2017-03-10,208.1938934326172,237.69000244140625,238.02000427246094,236.58999633789062,237.97000122070312,81991700,2017-03-10
2017-03-13,208.2990264892578,237.80999755859375,237.86000061035156,237.24000549316406,237.6199951171875,57256800,2017-03-13
2017-03-14,207.5019073486328,236.89999389648438,237.24000549316406,236.19000244140625,237.17999267578125,59880800,2017-03-14
2017-03-15,209.29751586914062,238.9499969482422,239.44000244140625,237.2899932861328,237.55999755859375,96081800,2017-03-15
2017-03-16,208.88583374023438,238.47999572753906,239.1999969482422,238.10000610351562,239.11000061035156,78344000,2017-03-16
2017-03-17,208.51895141601562,237.02999877929688,237.97000122070312,237.02999877929688,237.75,89002100,2017-03-17
2017-03-20,208.29026794433594,236.77000427246094,237.36000061035156,236.32000732421875,237.02999877929688,52537000,2017-03-20
2017-03-21,205.615966796875,233.72999572753906,237.61000061035156,233.5800018310547,237.47000122070312,131809300,2017-03-21
2017-03-22,206.0997772216797,234.27999877929688,234.61000061035156,233.0500030517578,233.77000427246094,97569200,2017-03-22
2017-03-23,205.8798370361328,234.02999877929688,235.33999633789062,233.60000610351562,234.27999877929688,100410300,2017-03-23
2017-03-24,205.7303009033203,233.86000061035156,235.0399932861328,232.9600067138672,234.3800048828125,112504900,2017-03-24
2017-03-27,205.51918029785156,233.6199951171875,233.9199981689453,231.61000061035156,231.92999267578125,87454500,2017-03-27
2017-03-28,207.01470947265625,235.32000732421875,235.80999755859375,233.13999938964844,233.27000427246094,93483900,2017-03-28
2017-03-29,207.20822143554688,235.5399932861328,235.80999755859375,234.72999572753906,234.99000549316406,61950400,2017-03-29
2017-03-30,207.86798095703125,236.2899932861328,236.52000427246094,235.27000427246094,235.47000122070312,56737900,2017-03-30
2017-03-31,207.38412475585938,235.74000549316406,236.50999450683594,235.67999267578125,235.89999389648438,73733100,2017-03-31
2017-04-03,207.02349853515625,235.3300018310547,236.02999877929688,233.91000366210938,235.8000030517578,85546500,2017-04-03
2017-04-04,207.15541076660156,235.47999572753906,235.5800018310547,234.55999755859375,235.0,56466200,2017-04-04
2017-04-05,206.53964233398438,234.77999877929688,237.38999938964844,234.5399932861328,236.25999450683594,108800600,2017-04-05
2017-04-06,207.1202392578125,235.44000244140625,236.0399932861328,234.42999267578125,234.94000244140625,69135800,2017-04-06
2017-04-07,206.90911865234375,235.1999969482422,236.0,234.63999938964844,235.14999389648438,74412300,2017-04-07
2017-04-10,207.0322723388672,235.33999633789062,236.25999450683594,234.72999572753906,235.36000061035156,67615300,2017-04-10
2017-04-11,206.78594970703125,235.05999755859375,235.17999267578125,233.33999633789062,234.89999389648438,88045300,2017-04-11
2017-04-12,205.8798370361328,234.02999877929688,234.9600067138672,233.77000427246094,234.74000549316406,81864400,2017-04-12
2017-04-13,204.54263305664062,232.50999450683594,234.49000549316406,232.50999450683594,233.63999938964844,92880400,2017-04-13
2017-04-17,206.35488891601562,234.57000732421875,234.57000732421875,232.8800048828125,233.11000061035156,68405400,2017-04-17
2017-04-18,205.73907470703125,233.8699951171875,234.49000549316406,233.0800018310547,233.72000122070312,83225800,2017-04-18
2017-04-19,205.36077880859375,233.44000244140625,234.9499969482422,233.17999267578125,234.52000427246094,68699900,2017-04-19
2017-04-20,207.0322723388672,235.33999633789062,235.85000610351562,233.77999877929688,234.14999389648438,92572200,2017-04-20
2017-04-21,206.37246704101562,234.58999633789062,235.30999755859375,234.1300048828125,235.25,110389800,2017-04-21
2017-04-24,208.64210510253906,237.1699981689453,237.41000366210938,234.55999755859375,237.17999267578125,119209900,2017-04-24
2017-04-25,209.85618591308594,238.5500030517578,238.9499969482422,237.80999755859375,237.91000366210938,76698300,2017-04-25
2017-04-26,209.72421264648438,238.39999389648438,239.52999877929688,238.35000610351562,238.50999450683594,84702500,2017-04-26
2017-04-27,209.90011596679688,238.60000610351562,238.9499969482422,237.97999572753906,238.77000427246094,57410300,2017-04-27
2017-04-28,209.4427032470703,238.0800018310547,238.92999267578125,237.92999267578125,238.89999389648438,63532800,2017-04-28
2017-05-01,209.97052001953125,238.67999267578125,239.1699981689453,238.1999969482422,238.67999267578125,66882500,2017-05-01
2017-05-02,210.04969787597656,238.77000427246094,238.97999572753906,238.3000030517578,238.83999633789062,57375700,2017-05-02
2017-05-03,209.79457092285156,238.47999572753906,238.8800048828125,237.6999969482422,238.77000427246094,73137700,2017-05-03
2017-05-04,210.04092407226562,238.75999450683594,238.9199981689453,237.77999877929688,238.8300018310547,61462700,2017-05-04
2017-05-05,210.8677978515625,239.6999969482422,239.72000122070312,238.67999267578125,239.19000244140625,62001300,2017-05-05
2017-05-08,210.8326416015625,239.66000366210938,239.9199981689453,239.1699981689453,239.75,48385700,2017-05-08
2017-05-09,210.6391143798828,239.44000244140625,240.19000244140625,239.0399932861328,239.9600067138672,51363200,2017-05-09
2017-05-10,211.01739501953125,239.8699951171875,239.8699951171875,239.14999389648438,239.38999938964844,54293800,2017-05-10
2017-05-11,210.58633422851562,239.3800048828125,239.57000732421875,238.1300048828125,239.35000610351562,62358300,2017-05-11
2017-05-12,210.2344512939453,238.97999572753906,239.42999267578125,238.6699981689453,239.08999633789062,53912700,2017-05-12
2017-05-15,211.39564514160156,240.3000030517578,240.44000244140625,239.4499969482422,239.47000122070312,61918900,2017-05-15
2017-05-16,211.20211791992188,240.0800018310547,240.6699981689453,239.6300048828125,240.63999938964844,51241800,2017-05-16
2017-05-17,207.45458984375,235.82000732421875,240.0800018310547,235.75,240.0800018310547,172174100,2017-05-17
2017-05-18,208.29026794433594,236.77000427246094,237.75,235.42999267578125,235.72999572753906,107047700,2017-05-18
2017-05-19,209.6450653076172,238.30999755859375,239.0800018310547,237.27000427246094,237.3300018310547,115011400,2017-05-19
2017-05-22,210.70950317382812,239.52000427246094,239.7100067138672,238.82000732421875,238.89999389648438,61010600,2017-05-22
2017-05-23,211.1757354736328,240.0500030517578,240.24000549316406,239.50999450683594,239.9499969482422,48341700,2017-05-23
2017-05-24,211.66835021972656,240.61000061035156,240.72999572753906,239.92999267578125,240.32000732421875,46927700,2017-05-24
2017-05-25,212.6800537109375,241.75999450683594,242.0800018310547,240.9600067138672,241.1999969482422,64071700,2017-05-25
2017-05-26,212.6360626220703,241.7100067138672,241.89999389648438,241.4499969482422,241.5399932861328,46629900,2017-05-26
2017-05-30,212.45135498046875,241.5,241.7899932861328,241.16000366210938,241.33999633789062,35201900,2017-05-30
2017-05-31,212.3985595703125,241.44000244140625,241.8800048828125,240.63999938964844,241.83999633789062,91796000,2017-05-31
2017-06-01,214.08763122558594,243.36000061035156,243.3800048828125,241.63999938964844,241.97000122070312,68962000,2017-06-01
2017-06-02,214.80018615722656,244.1699981689453,244.35000610351562,243.0800018310547,243.4199981689453,88666100,2017-06-02
2017-06-05,214.641845703125,243.99000549316406,244.3000030517578,243.75999450683594,243.97000122070312,44698800,2017-06-05
2017-06-06,213.95562744140625,243.2100067138672,243.97999572753906,243.1199951171875,243.33999633789062,50375400,2017-06-06
2017-06-07,214.35153198242188,243.66000366210938,243.9199981689453,242.8300018310547,243.60000610351562,54144300,2017-06-07
2017-06-08,214.4571075439453,243.77999877929688,244.3300018310547,243.1699981689453,243.77000427246094,65950700,2017-06-08
2017-06-09,214.13157653808594,243.41000366210938,245.00999450683594,241.9499969482422,244.08999633789062,132256400,2017-06-09
2017-06-12,214.08763122558594,243.36000061035156,243.4199981689453,242.3800048828125,243.1300048828125,86108100,2017-06-12
2017-06-13,215.1344451904297,244.5500030517578,244.61000061035156,243.5800018310547,243.97999572753906,60067000,2017-06-13
2017-06-14,214.8617401123047,244.24000549316406,244.8699951171875,243.2899932861328,244.86000061035156,78602300,2017-06-14
2017-06-15,214.4482879638672,243.77000427246094,243.91000366210938,242.36000061035156,242.67999267578125,66464900,2017-06-15
2017-06-16,214.4951629638672,242.63999938964844,242.8300018310547,241.6300048828125,242.77000427246094,84553100,2017-06-16
2017-06-19,216.2808380126953,244.66000366210938,244.72999572753906,243.47999572753906,243.58999633789062,65123800,2017-06-19
2017-06-20,214.82223510742188,243.00999450683594,244.25999450683594,242.99000549316406,244.25,56906400,2017-06-20
2017-06-21,214.76913452148438,242.9499969482422,243.58999633789062,242.41000366210938,243.4600067138672,55977600,2017-06-21
2017-06-22,214.6719512939453,242.83999633789062,243.52999877929688,242.63999938964844,242.9600067138672,44148100,2017-06-22
2017-06-23,214.9282989501953,243.1300048828125,243.50999450683594,242.47000122070312,242.91000366210938,66986800,2017-06-23
2017-06-26,215.06973266601562,243.2899932861328,244.3800048828125,243.0500030517578,243.89999389648438,56700500,2017-06-26
2017-06-27,213.3370819091797,241.3300018310547,243.3800048828125,241.30999755859375,243.0399932861328,82247700,2017-06-27
2017-06-28,215.24655151367188,243.49000549316406,243.72000122070312,242.22999572753906,242.5,70042600,2017-06-28
2017-06-29,213.35476684570312,241.35000610351562,243.72000122070312,239.9600067138672,243.66000366210938,106949700,2017-06-29
2017-06-30,213.75254821777344,241.8000030517578,242.7100067138672,241.5800018310547,242.27999877929688,86820700,2017-06-30
2017-07-03,214.114990234375,242.2100067138672,243.3800048828125,242.2100067138672,242.8800048828125,39153800,2017-07-03
2017-07-05,214.6100616455078,242.77000427246094,243.00999450683594,241.6999969482422,242.6300048828125,54427600,2017-07-05
2017-07-06,212.6475372314453,240.5500030517578,242.02999877929688,240.33999633789062,241.88999938964844,65400800,2017-07-06
2017-07-07,214.02664184570312,242.11000061035156,242.27999877929688,240.55999755859375,241.2100067138672,57972300,2017-07-07
2017-07-10,214.25645446777344,242.3699951171875,242.8000030517578,241.75999450683594,242.11000061035156,36663300,2017-07-10
2017-07-11,214.0973358154297,242.19000244140625,242.5500030517578,240.85000610351562,242.3699951171875,50354600,2017-07-11
2017-07-12,215.70623779296875,244.00999450683594,244.1999969482422,243.3000030517578,243.3000030517578,59610400,2017-07-12
2017-07-13,216.06866455078125,244.4199981689453,244.5500030517578,243.75999450683594,244.02000427246094,39471600,2017-07-13
2017-07-14,217.07643127441406,245.55999755859375,245.97000122070312,244.30999755859375,244.4199981689453,60262700,2017-07-14
2017-07-17,217.04989624023438,245.52999877929688,245.91000366210938,245.3300018310547,245.47000122070312,33531900,2017-07-17
2017-07-18,217.16482543945312,245.66000366210938,245.72000122070312,244.6699981689453,245.05999755859375,42742500,2017-07-18
2017-07-19,218.34059143066406,246.99000549316406,247.0,246.00999450683594,246.02000427246094,51034300,2017-07-19
2017-07-20,218.4377899169922,247.10000610351562,247.4199981689453,246.47000122070312,247.27999877929688,47135200,2017-07-20
2017-07-21,218.24331665039062,246.8800048828125,246.91000366210938,246.17999267578125,246.44000244140625,82340800,2017-07-21
2017-07-24,218.19029235839844,246.82000732421875,246.97999572753906,246.27999877929688,246.7899932861328,46622300,2017-07-24
2017-07-25,218.72064208984375,247.4199981689453,247.8000030517578,247.16000366210938,247.67999267578125,54915600,2017-07-25
2017-07-26,218.72950744628906,247.42999267578125,247.7899932861328,247.1300048828125,247.75,47575400,2017-07-26
2017-07-27,218.5261688232422,247.1999969482422,248.0,245.67999267578125,247.9600067138672,70766600,2017-07-27
2017-07-28,218.26980590820312,246.91000366210938,247.05999755859375,246.1300048828125,246.64999389648438,50088400,2017-07-28
2017-07-31,218.14608764648438,246.77000427246094,247.47999572753906,246.52999877929688,247.3699951171875,65838700,2017-07-31
2017-08-01,218.63226318359375,247.32000732421875,247.5,246.72000122070312,247.4600067138672,55050400,2017-08-01
2017-08-02,218.73838806152344,247.44000244140625,247.60000610351562,246.3699951171875,247.47000122070312,47211200,2017-08-02
2017-08-03,218.3140411376953,246.9600067138672,247.33999633789062,246.63999938964844,247.30999755859375,40856000,2017-08-03
2017-08-04,218.7118377685547,247.41000366210938,247.7899932861328,246.97000122070312,247.52000427246094,60191800,2017-08-04
2017-08-07,219.11849975585938,247.8699951171875,247.8699951171875,247.3699951171875,247.49000549316406,31995000,2017-08-07
2017-08-08,218.57919311523438,247.25999450683594,248.91000366210938,246.8300018310547,247.50999450683594,61719400,2017-08-08
2017-08-09,218.57044982910156,247.25,247.30999755859375,246.05999755859375,246.47000122070312,62632600,2017-08-09
2017-08-10,215.4852294921875,243.75999450683594,246.44000244140625,243.6999969482422,246.2899932861328,120479500,2017-08-10
2017-08-11,215.80345153808594,244.1199951171875,244.8000030517578,243.75,244.02000427246094,74869900,2017-08-11
2017-08-14,217.94273376464844,246.5399932861328,246.7899932861328,245.5500030517578,245.58999633789062,73291900,2017-08-14
2017-08-15,217.91622924804688,246.50999450683594,247.0,246.16000366210938,246.97999572753906,55242700,2017-08-15
2017-08-16,218.29635620117188,246.94000244140625,247.57000732421875,246.4499969482422,247.11000061035156,56715500,2017-08-16
2017-08-17,214.89291381835938,243.08999633789062,246.60000610351562,243.08999633789062,246.24000549316406,128490400,2017-08-17
2017-08-18,214.55703735351562,242.7100067138672,244.19000244140625,242.1999969482422,242.89999389648438,136748000,2017-08-18
2017-08-21,214.72496032714844,242.89999389648438,243.1999969482422,241.8300018310547,242.63999938964844,65469700,2017-08-21
2017-08-22,216.97032165527344,245.44000244140625,245.6199951171875,243.5500030517578,243.57000732421875,63140100,2017-08-22
2017-08-23,216.1923828125,244.55999755859375,245.0500030517578,244.16000366210938,244.3300018310547,50203800,2017-08-23
2017-08-24,215.6885528564453,243.99000549316406,245.17999267578125,243.75,245.0,50741700,2017-08-24
2017-08-25,216.1923828125,244.55999755859375,245.61000061035156,244.38999938964844,244.89999389648438,64445900,2017-08-25
2017-08-28,216.20126342773438,244.57000732421875,245.1999969482422,244.08999633789062,245.1699981689453,40565600,2017-08-28
2017-08-29,216.44876098632812,244.85000610351562,245.14999389648438,242.92999267578125,243.05999755859375,51135700,2017-08-29
2017-08-30,217.4741973876953,246.00999450683594,246.32000732421875,244.6199951171875,244.8300018310547,62030800,2017-08-30
2017-08-31,218.78257751464844,247.49000549316406,247.77000427246094,246.0500030517578,246.72000122070312,103803900,2017-08-31
2017-09-01,219.09194946289062,247.83999633789062,248.3300018310547,247.6699981689453,247.9199981689453,62007000,2017-09-01
2017-09-05,217.51840209960938,246.05999755859375,247.52000427246094,244.9499969482422,247.25999450683594,91398800,2017-09-05
2017-09-06,218.26095581054688,246.89999389648438,247.27999877929688,246.22999572753906,246.83999633789062,57916900,2017-09-06
2017-09-07,218.2344512939453,246.8699951171875,247.27000427246094,246.39999389648438,247.25,58034700,2017-09-07
2017-09-08,217.97816467285156,246.5800018310547,247.11000061035156,246.3000030517578,246.5399932861328,63832800,2017-09-08
2017-09-11,220.3030548095703,249.2100067138672,249.3000030517578,248.02000427246094,248.0399932861328,71364800,2017-09-11
2017-09-12,221.0456085205078,250.0500030517578,250.08999633789062,249.4199981689453,249.6300048828125,56896000,2017-09-12
2017-09-13,221.1516876220703,250.1699981689453,250.2100067138672,249.58999633789062,249.72000122070312,59228000,2017-09-13
2017-09-14,221.08096313476562,250.08999633789062,250.32000732421875,249.60000610351562,249.8000030517578,95446300,2017-09-14
2017-09-15,221.37860107421875,249.19000244140625,249.2899932861328,248.57000732421875,248.69000244140625,95432400,2017-09-15
2017-09-18,221.8494415283203,249.72000122070312,250.1199951171875,249.27999877929688,249.61000061035156,46235200,2017-09-18
2017-09-19,222.07156372070312,249.97000122070312,250.07000732421875,249.60000610351562,250.0,47108100,2017-09-19
2017-09-20,222.1514434814453,250.05999755859375,250.19000244140625,248.9199981689453,250.07000732421875,59574100,2017-09-20
2017-09-21,221.5562286376953,249.38999938964844,249.97999572753906,249.19000244140625,249.8800048828125,48211400,2017-09-21
2017-09-22,221.6007080078125,249.44000244140625,249.6300048828125,249.02000427246094,249.0500030517578,51214000,2017-09-22
2017-09-25,221.14759826660156,248.92999267578125,249.5500030517578,248.0800018310547,249.14999389648438,57064400,2017-09-25
2017-09-26,221.28085327148438,249.0800018310547,249.6999969482422,248.80999755859375,249.4199981689453,54082000,2017-09-26
2017-09-27,222.1426239013672,250.0500030517578,250.49000549316406,248.8699951171875,249.8800048828125,81001400,2017-09-27
2017-09-28,222.40914916992188,250.35000610351562,250.44000244140625,249.6300048828125,249.72999572753906,44778800,2017-09-28
2017-09-29,223.19090270996094,251.22999572753906,251.32000732421875,250.1300048828125,250.33999633789062,85578000,2017-09-29
2017-10-02,224.1592559814453,252.32000732421875,252.32000732421875,251.2899932861328,251.49000549316406,59023000,2017-10-02
2017-10-03,224.63897705078125,252.86000061035156,252.88999938964844,252.22999572753906,252.32000732421875,66810200,2017-10-03
2017-10-04,224.90553283691406,253.16000366210938,253.44000244140625,252.55999755859375,252.69000244140625,55953600,2017-10-04
2017-10-05,226.2381134033203,254.66000366210938,254.67999267578125,253.1999969482422,253.5399932861328,63522800,2017-10-05
2017-10-06,225.98043823242188,254.3699951171875,254.6999969482422,253.85000610351562,254.14999389648438,80646000,2017-10-06
2017-10-09,225.60731506347656,253.9499969482422,254.6999969482422,253.64999389648438,254.6300048828125,35803100,2017-10-09
2017-10-10,226.2025604248047,254.6199951171875,255.0500030517578,253.97999572753906,254.60000610351562,43057400,2017-10-10
2017-10-11,226.55795288085938,255.02000427246094,255.02000427246094,254.32000732421875,254.50999450683594,47674300,2017-10-11
2017-10-12,226.22035217285156,254.63999938964844,255.05999755859375,254.3699951171875,254.66000366210938,47065100,2017-10-12
2017-10-13,226.49574279785156,254.9499969482422,255.27000427246094,254.63999938964844,255.13999938964844,54800400,2017-10-13
2017-10-16,226.79776000976562,255.2899932861328,255.50999450683594,254.82000732421875,255.2100067138672,38221700,2017-10-16
2017-10-17,226.95773315429688,255.47000122070312,255.52000427246094,254.97999572753906,255.22999572753906,31561000,2017-10-17
2017-10-18,227.1798095703125,255.72000122070312,255.9499969482422,255.5,255.89999389648438,40888300,2017-10-18
2017-10-19,227.24195861816406,255.7899932861328,255.8300018310547,254.35000610351562,254.8300018310547,61903800,2017-10-19
2017-10-20,228.41465759277344,257.1099853515625,257.1400146484375,255.77000427246094,256.70001220703125,89176400,2017-10-20
2017-10-23,227.5262451171875,256.1099853515625,257.510009765625,256.0199890136719,257.4800109863281,63915300,2017-10-23
2017-10-24,227.92608642578125,256.55999755859375,256.8299865722656,256.1499938964844,256.6000061035156,66935900,2017-10-24
2017-10-25,226.79776000976562,255.2899932861328,256.30999755859375,254.0,256.17999267578125,103715300,2017-10-25
2017-10-26,227.09097290039062,255.6199951171875,256.29998779296875,255.47999572753906,255.99000549316406,69798000,2017-10-26
2017-10-27,228.94772338867188,257.7099914550781,257.8900146484375,255.6300048828125,256.4700012207031,85562500,2017-10-27
2017-10-30,228.09483337402344,256.75,257.6000061035156,256.4100036621094,256.4700012207031,54285700,2017-10-30
2017-10-31,228.4501953125,257.1499938964844,257.44000244140625,256.80999755859375,257.17999267578125,60304800,2017-10-31
2017-11-01,228.7522735595703,257.489990234375,258.42999267578125,257.07000732421875,258.0400085449219,54202700,2017-11-01
2017-11-02,228.8411407470703,257.5899963378906,257.75,256.19000244140625,257.4100036621094,56449500,2017-11-02
2017-11-03,229.6051483154297,258.45001220703125,258.5,257.29998779296875,257.7699890136719,59589700,2017-11-03
2017-11-06,229.96047973632812,258.8500061035156,259.0,258.2200012207031,258.29998779296875,49652600,2017-11-06
2017-11-07,229.800537109375,258.6700134277344,259.3500061035156,258.0899963378906,258.9700012207031,57502200,2017-11-07
2017-11-08,230.1914520263672,259.1099853515625,259.2200012207031,258.1499938964844,258.4700012207031,50469600,2017-11-08
2017-11-09,229.35635375976562,258.1700134277344,258.3900146484375,256.3599853515625,257.7300109863281,95085500,2017-11-09
2017-11-10,229.2852783203125,258.0899963378906,258.2900085449219,257.3699951171875,257.7300109863281,59984700,2017-11-10
2017-11-13,229.49853515625,258.3299865722656,258.5899963378906,257.2699890136719,257.30999755859375,50228600,2017-11-13
2017-11-14,228.96546936035156,257.7300109863281,257.8500061035156,256.5199890136719,257.4100036621094,61315200,2017-11-14
2017-11-15,227.81939697265625,256.44000244140625,257.2200012207031,255.6300048828125,256.6199951171875,80811500,2017-11-15
2017-11-16,229.756103515625,258.6199951171875,259.0400085449219,257.4700012207031,257.5199890136719,67777000,2017-11-16
2017-11-17,229.08094787597656,257.8599853515625,258.5899963378906,257.7699890136719,258.2200012207031,75756800,2017-11-17
2017-11-20,229.4718475341797,258.29998779296875,258.5199890136719,257.8599853515625,258.1400146484375,48075500,2017-11-20
2017-11-21,230.97315979003906,259.989990234375,260.20001220703125,258.260009765625,259.17999267578125,69176800,2017-11-21
2017-11-22,230.76893615722656,259.760009765625,260.1499938964844,259.57000732421875,260.0,45033400,2017-11-22
2017-11-24,231.30189514160156,260.3599853515625,260.4800109863281,260.1600036621094,260.32000732421875,27856500,2017-11-24
2017-11-27,231.1864776611328,260.2300109863281,260.75,260.0,260.4100036621094,52274900,2017-11-27
2017-11-28,233.5317840576172,262.8699951171875,262.8999938964844,260.6499938964844,260.760009765625,98971700,2017-11-28
2017-11-29,233.38966369628906,262.7099914550781,263.6300048828125,262.20001220703125,263.0199890136719,77512100,2017-11-29
2017-11-30,235.43299865722656,265.010009765625,266.04998779296875,263.6700134277344,263.760009765625,127894400,2017-11-30
2017-12-01,234.9443359375,264.4599914550781,265.30999755859375,260.760009765625,264.760009765625,164390900,2017-12-01
2017-12-04,234.66012573242188,264.1400146484375,266.79998779296875,264.0799865722656,266.30999755859375,94040600,2017-12-04
2017-12-05,233.81607055664062,263.19000244140625,265.1499938964844,263.0400085449219,263.19000244140625,77994500,2017-12-05
2017-12-06,233.8605194091797,263.239990234375,263.7300109863281,262.7099914550781,263.29998779296875,75898600,2017-12-06
2017-12-07,234.5978546142578,264.07000732421875,264.42999267578125,262.94000244140625,264.07000732421875,77218600,2017-12-07
2017-12-08,235.8771209716797,265.510009765625,265.5199890136719,264.0299987792969,265.1600036621094,76563900,2017-12-08
2017-12-11,236.58778381347656,266.30999755859375,266.3800048828125,265.4800109863281,266.30999755859375,83077500,2017-12-11
2017-12-12,237.00546264648438,266.7799987792969,267.32000732421875,266.3500061035156,267.2099914550781,85195800,2017-12-12
2017-12-13,236.97879028320312,266.75,267.55999755859375,266.6499938964844,267.05999755859375,102905400,2017-12-13
